"","id_match","league","season","date","team","goals_scored","goals_conceded","fouls_commited","fouls_opponent","yellow_cards","red_cards","result","VAR","status","month","team_status","top","postVar","treated"
"2135",1068,"Bundesliga","2011/2012",2011-12-17,"Schalke 04",5,0,13,10,2,0,"W",0,"HomeTeam","2011-12",1,1,0,1
"2136",1068,"Bundesliga","2011/2012",2011-12-17,"Werder Bremen",0,5,10,13,2,0,"L",0,"AwayTeam","2011-12",0,0,0,1
"2137",1069,"Bundesliga","2011/2012",2011-12-17,"Wolfsburg",1,0,26,16,3,0,"W",0,"HomeTeam","2011-12",1,0,0,1
"2138",1069,"Bundesliga","2011/2012",2011-12-17,"Stuttgart",0,1,16,26,2,0,"L",0,"AwayTeam","2011-12",0,0,0,1
"2139",1070,"Bundesliga","2011/2012",2011-12-18,"Kaiserslautern",1,1,13,11,1,1,"D",0,"HomeTeam","2011-12",1,0,0,1
"2140",1070,"Bundesliga","2011/2012",2011-12-18,"Hannover",1,1,11,13,2,0,"D",0,"AwayTeam","2011-12",0,0,0,1
"2141",1071,"Bundesliga","2011/2012",2011-12-18,"M'gladbach",1,0,16,20,3,0,"W",0,"HomeTeam","2011-12",1,0,0,1
"2142",1071,"Bundesliga","2011/2012",2011-12-18,"Mainz",0,1,20,16,3,0,"L",0,"AwayTeam","2011-12",0,0,0,1
"2143",1072,"Bundesliga","2011/2012",2012-01-20,"M'gladbach",3,1,11,13,1,0,"W",0,"HomeTeam","2012-01",1,0,0,1
"2144",1072,"Bundesliga","2011/2012",2012-01-20,"Bayern Munich",1,3,13,11,0,0,"L",0,"AwayTeam","2012-01",0,1,0,1
"2145",1073,"Bundesliga","2011/2012",2012-01-21,"Freiburg",1,0,13,25,1,0,"W",0,"HomeTeam","2012-01",1,0,0,1
"2146",1073,"Bundesliga","2011/2012",2012-01-21,"Augsburg",0,1,25,13,3,0,"L",0,"AwayTeam","2012-01",0,0,0,1
"2147",1074,"Bundesliga","2011/2012",2012-01-21,"Hoffenheim",0,0,14,22,1,0,"D",0,"HomeTeam","2012-01",1,0,0,1
"2148",1074,"Bundesliga","2011/2012",2012-01-21,"Hannover",0,0,22,14,1,0,"D",0,"AwayTeam","2012-01",0,0,0,1
"2149",1075,"Bundesliga","2011/2012",2012-01-21,"Kaiserslautern",0,0,22,16,2,0,"D",0,"HomeTeam","2012-01",1,0,0,1
"2150",1075,"Bundesliga","2011/2012",2012-01-21,"Werder Bremen",0,0,16,22,3,0,"D",0,"AwayTeam","2012-01",0,0,0,1
"2151",1076,"Bundesliga","2011/2012",2012-01-21,"Nurnberg",2,0,16,18,1,0,"W",0,"HomeTeam","2012-01",1,0,0,1
"2152",1076,"Bundesliga","2011/2012",2012-01-21,"Hertha",0,2,18,16,2,0,"L",0,"AwayTeam","2012-01",0,0,0,1
"2153",1077,"Bundesliga","2011/2012",2012-01-21,"Schalke 04",3,1,9,10,1,0,"W",0,"HomeTeam","2012-01",1,1,0,1
"2154",1077,"Bundesliga","2011/2012",2012-01-21,"Stuttgart",1,3,10,9,1,0,"L",0,"AwayTeam","2012-01",0,0,0,1
"2155",1078,"Bundesliga","2011/2012",2012-01-21,"Wolfsburg",1,0,14,11,1,0,"W",0,"HomeTeam","2012-01",1,0,0,1
"2156",1078,"Bundesliga","2011/2012",2012-01-21,"FC Koln",0,1,11,14,2,0,"L",0,"AwayTeam","2012-01",0,0,0,1
"2157",1079,"Bundesliga","2011/2012",2012-01-22,"Hamburg",1,5,19,9,1,0,"L",0,"HomeTeam","2012-01",1,0,0,1
"2158",1079,"Bundesliga","2011/2012",2012-01-22,"Dortmund",5,1,9,19,0,0,"W",0,"AwayTeam","2012-01",0,1,0,1
"2159",1080,"Bundesliga","2011/2012",2012-01-22,"Leverkusen",3,2,16,14,1,0,"W",0,"HomeTeam","2012-01",1,0,0,1
"2160",1080,"Bundesliga","2011/2012",2012-01-22,"Mainz",2,3,14,16,0,0,"L",0,"AwayTeam","2012-01",0,0,0,1
"2161",1081,"Bundesliga","2011/2012",2012-01-27,"Hannover",1,0,21,17,3,0,"W",0,"HomeTeam","2012-01",1,0,0,1
"2162",1081,"Bundesliga","2011/2012",2012-01-27,"Nurnberg",0,1,17,21,2,0,"L",0,"AwayTeam","2012-01",0,0,0,1
"2163",1082,"Bundesliga","2011/2012",2012-01-28,"Augsburg",2,2,13,17,2,0,"D",0,"HomeTeam","2012-01",1,0,0,1
"2164",1082,"Bundesliga","2011/2012",2012-01-28,"Kaiserslautern",2,2,17,13,4,0,"D",0,"AwayTeam","2012-01",0,0,0,1
"2165",1083,"Bundesliga","2011/2012",2012-01-28,"Bayern Munich",2,0,15,20,1,0,"W",0,"HomeTeam","2012-01",1,1,0,1
"2166",1083,"Bundesliga","2011/2012",2012-01-28,"Wolfsburg",0,2,20,15,2,0,"L",0,"AwayTeam","2012-01",0,0,0,1
"2167",1084,"Bundesliga","2011/2012",2012-01-28,"Dortmund",3,1,13,23,1,0,"W",0,"HomeTeam","2012-01",1,1,0,1
"2168",1084,"Bundesliga","2011/2012",2012-01-28,"Hoffenheim",1,3,23,13,4,0,"L",0,"AwayTeam","2012-01",0,0,0,1
"2169",1085,"Bundesliga","2011/2012",2012-01-28,"FC Koln",1,4,12,22,1,1,"L",0,"HomeTeam","2012-01",1,0,0,1
"2170",1085,"Bundesliga","2011/2012",2012-01-28,"Schalke 04",4,1,22,12,2,0,"W",0,"AwayTeam","2012-01",0,1,0,1
"2171",1086,"Bundesliga","2011/2012",2012-01-28,"Hertha",1,2,19,30,3,0,"L",0,"HomeTeam","2012-01",1,0,0,1
"2172",1086,"Bundesliga","2011/2012",2012-01-28,"Hamburg",2,1,30,19,1,0,"W",0,"AwayTeam","2012-01",0,0,0,1
"2173",1087,"Bundesliga","2011/2012",2012-01-28,"Werder Bremen",1,1,18,16,3,0,"D",0,"HomeTeam","2012-01",1,0,0,1
"2174",1087,"Bundesliga","2011/2012",2012-01-28,"Leverkusen",1,1,16,18,2,0,"D",0,"AwayTeam","2012-01",0,0,0,1
"2175",1088,"Bundesliga","2011/2012",2012-01-29,"Mainz",3,1,18,19,2,0,"W",0,"HomeTeam","2012-01",1,0,0,1
"2176",1088,"Bundesliga","2011/2012",2012-01-29,"Freiburg",1,3,19,18,2,1,"L",0,"AwayTeam","2012-01",0,0,0,1
"2177",1089,"Bundesliga","2011/2012",2012-01-29,"Stuttgart",0,3,11,14,0,0,"L",0,"HomeTeam","2012-01",1,0,0,1
"2178",1089,"Bundesliga","2011/2012",2012-01-29,"M'gladbach",3,0,14,11,1,0,"W",0,"AwayTeam","2012-01",0,0,0,1
"2179",1090,"Bundesliga","2011/2012",2012-02-03,"Nurnberg",0,2,19,19,1,0,"L",0,"HomeTeam","2012-02",1,0,0,1
"2180",1090,"Bundesliga","2011/2012",2012-02-03,"Dortmund",2,0,19,19,0,0,"W",0,"AwayTeam","2012-02",0,1,0,1
"2181",1091,"Bundesliga","2011/2012",2012-02-04,"Hamburg",1,1,18,16,2,0,"D",0,"HomeTeam","2012-02",1,0,0,1
"2182",1091,"Bundesliga","2011/2012",2012-02-04,"Bayern Munich",1,1,16,18,2,0,"D",0,"AwayTeam","2012-02",0,1,0,1
"2183",1092,"Bundesliga","2011/2012",2012-02-04,"Hertha",0,1,16,24,0,1,"L",0,"HomeTeam","2012-02",1,0,0,1
"2184",1092,"Bundesliga","2011/2012",2012-02-04,"Hannover",1,0,24,16,2,0,"W",0,"AwayTeam","2012-02",0,0,0,1
"2185",1093,"Bundesliga","2011/2012",2012-02-04,"Hoffenheim",2,2,21,16,4,0,"D",0,"HomeTeam","2012-02",1,0,0,1
"2186",1093,"Bundesliga","2011/2012",2012-02-04,"Augsburg",2,2,16,21,2,0,"D",0,"AwayTeam","2012-02",0,0,0,1
"2187",1094,"Bundesliga","2011/2012",2012-02-04,"Leverkusen",2,2,19,29,1,1,"D",0,"HomeTeam","2012-02",1,0,0,1
"2188",1094,"Bundesliga","2011/2012",2012-02-04,"Stuttgart",2,2,29,19,6,1,"D",0,"AwayTeam","2012-02",0,0,0,1
"2189",1095,"Bundesliga","2011/2012",2012-02-04,"Schalke 04",1,1,19,18,2,0,"D",0,"HomeTeam","2012-02",1,1,0,1
"2190",1095,"Bundesliga","2011/2012",2012-02-04,"Mainz",1,1,18,19,2,0,"D",0,"AwayTeam","2012-02",0,0,0,1
"2191",1096,"Bundesliga","2011/2012",2012-02-04,"Wolfsburg",0,0,16,8,1,0,"D",0,"HomeTeam","2012-02",1,0,0,1
"2192",1096,"Bundesliga","2011/2012",2012-02-04,"M'gladbach",0,0,8,16,1,0,"D",0,"AwayTeam","2012-02",0,0,0,1
"2193",1097,"Bundesliga","2011/2012",2012-02-05,"Freiburg",2,2,20,19,2,0,"D",0,"HomeTeam","2012-02",1,0,0,1
"2194",1097,"Bundesliga","2011/2012",2012-02-05,"Werder Bremen",2,2,19,20,2,0,"D",0,"AwayTeam","2012-02",0,0,0,1
"2195",1098,"Bundesliga","2011/2012",2012-02-05,"Kaiserslautern",0,1,14,13,2,1,"L",0,"HomeTeam","2012-02",1,0,0,1
"2196",1098,"Bundesliga","2011/2012",2012-02-05,"FC Koln",1,0,13,14,0,0,"W",0,"AwayTeam","2012-02",0,0,0,1
"2197",1099,"Bundesliga","2011/2012",2012-02-10,"Wolfsburg",3,2,24,11,2,0,"W",0,"HomeTeam","2012-02",1,0,0,1
"2198",1099,"Bundesliga","2011/2012",2012-02-10,"Freiburg",2,3,11,24,1,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2199",1100,"Bundesliga","2011/2012",2012-02-11,"Bayern Munich",2,0,12,25,1,0,"W",0,"HomeTeam","2012-02",1,1,0,1
"2200",1100,"Bundesliga","2011/2012",2012-02-11,"Kaiserslautern",0,2,25,12,2,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2201",1101,"Bundesliga","2011/2012",2012-02-11,"Dortmund",1,0,14,14,0,0,"W",0,"HomeTeam","2012-02",1,1,0,1
"2202",1101,"Bundesliga","2011/2012",2012-02-11,"Leverkusen",0,1,14,14,0,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2203",1102,"Bundesliga","2011/2012",2012-02-11,"Mainz",1,1,16,12,3,0,"D",0,"HomeTeam","2012-02",1,0,0,1
"2204",1102,"Bundesliga","2011/2012",2012-02-11,"Hannover",1,1,12,16,3,0,"D",0,"AwayTeam","2012-02",0,0,0,1
"2205",1103,"Bundesliga","2011/2012",2012-02-11,"M'gladbach",3,0,10,9,1,0,"W",0,"HomeTeam","2012-02",1,0,0,1
"2206",1103,"Bundesliga","2011/2012",2012-02-11,"Schalke 04",0,3,9,10,3,0,"L",0,"AwayTeam","2012-02",0,1,0,1
"2207",1104,"Bundesliga","2011/2012",2012-02-11,"Stuttgart",5,0,18,14,1,0,"W",0,"HomeTeam","2012-02",1,0,0,1
"2208",1104,"Bundesliga","2011/2012",2012-02-11,"Hertha",0,5,14,18,1,1,"L",0,"AwayTeam","2012-02",0,0,0,1
"2209",1105,"Bundesliga","2011/2012",2012-02-11,"Werder Bremen",1,1,24,28,3,0,"D",0,"HomeTeam","2012-02",1,0,0,1
"2210",1105,"Bundesliga","2011/2012",2012-02-11,"Hoffenheim",1,1,28,24,4,0,"D",0,"AwayTeam","2012-02",0,0,0,1
"2211",1106,"Bundesliga","2011/2012",2012-02-12,"Augsburg",0,0,23,23,2,0,"D",0,"HomeTeam","2012-02",1,0,0,1
"2212",1106,"Bundesliga","2011/2012",2012-02-12,"Nurnberg",0,0,23,23,4,0,"D",0,"AwayTeam","2012-02",0,0,0,1
"2213",1107,"Bundesliga","2011/2012",2012-02-12,"FC Koln",0,1,18,17,3,0,"L",0,"HomeTeam","2012-02",1,0,0,1
"2214",1107,"Bundesliga","2011/2012",2012-02-12,"Hamburg",1,0,17,18,1,0,"W",0,"AwayTeam","2012-02",0,0,0,1
"2215",1108,"Bundesliga","2011/2012",2012-02-17,"Hoffenheim",1,1,20,15,1,0,"D",0,"HomeTeam","2012-02",1,0,0,1
"2216",1108,"Bundesliga","2011/2012",2012-02-17,"Mainz",1,1,15,20,1,0,"D",0,"AwayTeam","2012-02",0,0,0,1
"2217",1109,"Bundesliga","2011/2012",2012-02-18,"Freiburg",0,0,21,19,2,0,"D",0,"HomeTeam","2012-02",1,0,0,1
"2218",1109,"Bundesliga","2011/2012",2012-02-18,"Bayern Munich",0,0,19,21,1,0,"D",0,"AwayTeam","2012-02",0,1,0,1
"2219",1110,"Bundesliga","2011/2012",2012-02-18,"Hamburg",1,3,15,25,1,0,"L",0,"HomeTeam","2012-02",1,0,0,1
"2220",1110,"Bundesliga","2011/2012",2012-02-18,"Werder Bremen",3,1,25,15,3,0,"W",0,"AwayTeam","2012-02",0,0,0,1
"2221",1111,"Bundesliga","2011/2012",2012-02-18,"Hertha",0,1,16,19,0,0,"L",0,"HomeTeam","2012-02",1,0,0,1
"2222",1111,"Bundesliga","2011/2012",2012-02-18,"Dortmund",1,0,19,16,0,0,"W",0,"AwayTeam","2012-02",0,1,0,1
"2223",1112,"Bundesliga","2011/2012",2012-02-18,"Kaiserslautern",1,2,18,18,3,0,"L",0,"HomeTeam","2012-02",1,0,0,1
"2224",1112,"Bundesliga","2011/2012",2012-02-18,"M'gladbach",2,1,18,18,1,0,"W",0,"AwayTeam","2012-02",0,0,0,1
"2225",1113,"Bundesliga","2011/2012",2012-02-18,"Leverkusen",4,1,9,21,0,0,"W",0,"HomeTeam","2012-02",1,0,0,1
"2226",1113,"Bundesliga","2011/2012",2012-02-18,"Augsburg",1,4,21,9,4,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2227",1114,"Bundesliga","2011/2012",2012-02-18,"Nurnberg",2,1,16,18,3,0,"W",0,"HomeTeam","2012-02",1,0,0,1
"2228",1114,"Bundesliga","2011/2012",2012-02-18,"FC Koln",1,2,18,16,3,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2229",1115,"Bundesliga","2011/2012",2012-02-19,"Hannover",4,2,11,18,0,0,"W",0,"HomeTeam","2012-02",1,0,0,1
"2230",1115,"Bundesliga","2011/2012",2012-02-19,"Stuttgart",2,4,18,11,0,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2231",1116,"Bundesliga","2011/2012",2012-02-19,"Schalke 04",4,0,12,23,1,0,"W",0,"HomeTeam","2012-02",1,1,0,1
"2232",1116,"Bundesliga","2011/2012",2012-02-19,"Wolfsburg",0,4,23,12,1,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2233",1117,"Bundesliga","2011/2012",2012-02-24,"M'gladbach",1,1,15,18,1,0,"D",0,"HomeTeam","2012-02",1,0,0,1
"2234",1117,"Bundesliga","2011/2012",2012-02-24,"Hamburg",1,1,18,15,3,0,"D",0,"AwayTeam","2012-02",0,0,0,1
"2235",1118,"Bundesliga","2011/2012",2012-02-25,"Augsburg",3,0,21,23,0,0,"W",0,"HomeTeam","2012-02",1,0,0,1
"2236",1118,"Bundesliga","2011/2012",2012-02-25,"Hertha",0,3,23,21,4,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2237",1119,"Bundesliga","2011/2012",2012-02-25,"FC Koln",0,2,14,15,1,0,"L",0,"HomeTeam","2012-02",1,0,0,1
"2238",1119,"Bundesliga","2011/2012",2012-02-25,"Leverkusen",2,0,15,14,0,0,"W",0,"AwayTeam","2012-02",0,0,0,1
"2239",1120,"Bundesliga","2011/2012",2012-02-25,"Mainz",4,0,11,17,1,0,"W",0,"HomeTeam","2012-02",1,0,0,1
"2240",1120,"Bundesliga","2011/2012",2012-02-25,"Kaiserslautern",0,4,17,11,3,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2241",1121,"Bundesliga","2011/2012",2012-02-25,"Stuttgart",4,1,11,13,0,0,"W",0,"HomeTeam","2012-02",1,0,0,1
"2242",1121,"Bundesliga","2011/2012",2012-02-25,"Freiburg",1,4,13,11,0,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2243",1122,"Bundesliga","2011/2012",2012-02-25,"Werder Bremen",0,1,15,20,3,0,"L",0,"HomeTeam","2012-02",1,0,0,1
"2244",1122,"Bundesliga","2011/2012",2012-02-25,"Nurnberg",1,0,20,15,3,0,"W",0,"AwayTeam","2012-02",0,0,0,1
"2245",1123,"Bundesliga","2011/2012",2012-02-25,"Wolfsburg",1,2,24,19,2,0,"L",0,"HomeTeam","2012-02",1,0,0,1
"2246",1123,"Bundesliga","2011/2012",2012-02-25,"Hoffenheim",2,1,19,24,1,0,"W",0,"AwayTeam","2012-02",0,0,0,1
"2247",1124,"Bundesliga","2011/2012",2012-02-26,"Bayern Munich",2,0,9,14,1,0,"W",0,"HomeTeam","2012-02",1,1,0,1
"2248",1124,"Bundesliga","2011/2012",2012-02-26,"Schalke 04",0,2,14,9,2,0,"L",0,"AwayTeam","2012-02",0,1,0,1
"2249",1125,"Bundesliga","2011/2012",2012-02-26,"Dortmund",3,1,13,14,3,0,"W",0,"HomeTeam","2012-02",1,1,0,1
"2250",1125,"Bundesliga","2011/2012",2012-02-26,"Hannover",1,3,14,13,4,0,"L",0,"AwayTeam","2012-02",0,0,0,1
"2251",1126,"Bundesliga","2011/2012",2012-03-03,"Dortmund",2,1,11,15,0,0,"W",0,"HomeTeam","2012-03",1,1,0,1
"2252",1126,"Bundesliga","2011/2012",2012-03-03,"Mainz",1,2,15,11,0,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2253",1127,"Bundesliga","2011/2012",2012-03-03,"Freiburg",2,1,16,20,2,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2254",1127,"Bundesliga","2011/2012",2012-03-03,"Schalke 04",1,2,20,16,1,1,"L",0,"AwayTeam","2012-03",0,1,0,1
"2255",1128,"Bundesliga","2011/2012",2012-03-03,"Hamburg",0,4,14,26,1,1,"L",0,"HomeTeam","2012-03",1,0,0,1
"2256",1128,"Bundesliga","2011/2012",2012-03-03,"Stuttgart",4,0,26,14,3,0,"W",0,"AwayTeam","2012-03",0,0,0,1
"2257",1129,"Bundesliga","2011/2012",2012-03-03,"Hannover",2,2,16,29,1,1,"D",0,"HomeTeam","2012-03",1,0,0,1
"2258",1129,"Bundesliga","2011/2012",2012-03-03,"Augsburg",2,2,29,16,3,0,"D",0,"AwayTeam","2012-03",0,0,0,1
"2259",1130,"Bundesliga","2011/2012",2012-03-03,"Hertha",1,0,13,19,2,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2260",1130,"Bundesliga","2011/2012",2012-03-03,"Werder Bremen",0,1,19,13,1,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2261",1131,"Bundesliga","2011/2012",2012-03-03,"Kaiserslautern",0,0,12,22,2,0,"D",0,"HomeTeam","2012-03",1,0,0,1
"2262",1131,"Bundesliga","2011/2012",2012-03-03,"Wolfsburg",0,0,22,12,1,0,"D",0,"AwayTeam","2012-03",0,0,0,1
"2263",1132,"Bundesliga","2011/2012",2012-03-03,"Leverkusen",2,0,17,15,2,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2264",1132,"Bundesliga","2011/2012",2012-03-03,"Bayern Munich",0,2,15,17,3,0,"L",0,"AwayTeam","2012-03",0,1,0,1
"2265",1133,"Bundesliga","2011/2012",2012-03-04,"Hoffenheim",1,1,21,18,3,0,"D",0,"HomeTeam","2012-03",1,0,0,1
"2266",1133,"Bundesliga","2011/2012",2012-03-04,"FC Koln",1,1,18,21,2,0,"D",0,"AwayTeam","2012-03",0,0,0,1
"2267",1134,"Bundesliga","2011/2012",2012-03-04,"Nurnberg",1,0,13,11,1,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2268",1134,"Bundesliga","2011/2012",2012-03-04,"M'gladbach",0,1,11,13,1,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2269",1135,"Bundesliga","2011/2012",2012-03-09,"Stuttgart",0,0,11,22,0,0,"D",0,"HomeTeam","2012-03",1,0,0,1
"2270",1135,"Bundesliga","2011/2012",2012-03-09,"Kaiserslautern",0,0,22,11,0,0,"D",0,"AwayTeam","2012-03",0,0,0,1
"2271",1136,"Bundesliga","2011/2012",2012-03-10,"Augsburg",0,0,16,16,2,0,"D",0,"HomeTeam","2012-03",1,0,0,1
"2272",1136,"Bundesliga","2011/2012",2012-03-10,"Dortmund",0,0,16,16,2,0,"D",0,"AwayTeam","2012-03",0,1,0,1
"2273",1137,"Bundesliga","2011/2012",2012-03-10,"Bayern Munich",7,1,11,16,0,0,"W",0,"HomeTeam","2012-03",1,1,0,1
"2274",1137,"Bundesliga","2011/2012",2012-03-10,"Hoffenheim",1,7,16,11,1,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2275",1138,"Bundesliga","2011/2012",2012-03-10,"FC Koln",1,0,13,22,2,2,"W",0,"HomeTeam","2012-03",1,0,0,1
"2276",1138,"Bundesliga","2011/2012",2012-03-10,"Hertha",0,1,22,13,3,1,"L",0,"AwayTeam","2012-03",0,0,0,1
"2277",1139,"Bundesliga","2011/2012",2012-03-10,"Mainz",2,1,18,19,0,1,"W",0,"HomeTeam","2012-03",1,0,0,1
"2278",1139,"Bundesliga","2011/2012",2012-03-10,"Nurnberg",1,2,19,18,5,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2279",1140,"Bundesliga","2011/2012",2012-03-10,"M'gladbach",0,0,8,9,2,0,"D",0,"HomeTeam","2012-03",1,0,0,1
"2280",1140,"Bundesliga","2011/2012",2012-03-10,"Freiburg",0,0,9,8,1,0,"D",0,"AwayTeam","2012-03",0,0,0,1
"2281",1141,"Bundesliga","2011/2012",2012-03-10,"Wolfsburg",3,2,25,16,5,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2282",1141,"Bundesliga","2011/2012",2012-03-10,"Leverkusen",2,3,16,25,1,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2283",1142,"Bundesliga","2011/2012",2012-03-11,"Schalke 04",3,1,20,16,3,0,"W",0,"HomeTeam","2012-03",1,1,0,1
"2284",1142,"Bundesliga","2011/2012",2012-03-11,"Hamburg",1,3,16,20,4,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2285",1143,"Bundesliga","2011/2012",2012-03-11,"Werder Bremen",3,0,16,29,0,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2286",1143,"Bundesliga","2011/2012",2012-03-11,"Hannover",0,3,29,16,4,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2287",1144,"Bundesliga","2011/2012",2012-03-16,"Hoffenheim",1,2,19,19,1,0,"L",0,"HomeTeam","2012-03",1,0,0,1
"2288",1144,"Bundesliga","2011/2012",2012-03-16,"Stuttgart",2,1,19,19,2,0,"W",0,"AwayTeam","2012-03",0,0,0,1
"2289",1145,"Bundesliga","2011/2012",2012-03-17,"Augsburg",2,1,12,21,2,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2290",1145,"Bundesliga","2011/2012",2012-03-17,"Mainz",1,2,21,12,2,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2291",1146,"Bundesliga","2011/2012",2012-03-17,"Dortmund",1,0,11,17,1,0,"W",0,"HomeTeam","2012-03",1,1,0,1
"2292",1146,"Bundesliga","2011/2012",2012-03-17,"Werder Bremen",0,1,17,11,3,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2293",1147,"Bundesliga","2011/2012",2012-03-17,"Hamburg",1,3,16,25,0,0,"L",0,"HomeTeam","2012-03",1,0,0,1
"2294",1147,"Bundesliga","2011/2012",2012-03-17,"Freiburg",3,1,25,16,3,0,"W",0,"AwayTeam","2012-03",0,0,0,1
"2295",1148,"Bundesliga","2011/2012",2012-03-17,"Hertha",0,6,15,9,3,0,"L",0,"HomeTeam","2012-03",1,0,0,1
"2296",1148,"Bundesliga","2011/2012",2012-03-17,"Bayern Munich",6,0,9,15,1,0,"W",0,"AwayTeam","2012-03",0,1,0,1
"2297",1149,"Bundesliga","2011/2012",2012-03-17,"Leverkusen",1,2,16,16,2,0,"L",0,"HomeTeam","2012-03",1,0,0,1
"2298",1149,"Bundesliga","2011/2012",2012-03-17,"M'gladbach",2,1,16,16,2,0,"W",0,"AwayTeam","2012-03",0,0,0,1
"2299",1150,"Bundesliga","2011/2012",2012-03-17,"Nurnberg",1,3,16,16,0,0,"L",0,"HomeTeam","2012-03",1,0,0,1
"2300",1150,"Bundesliga","2011/2012",2012-03-17,"Wolfsburg",3,1,16,16,1,0,"W",0,"AwayTeam","2012-03",0,0,0,1
"2301",1151,"Bundesliga","2011/2012",2012-03-18,"Hannover",4,1,12,17,0,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2302",1151,"Bundesliga","2011/2012",2012-03-18,"FC Koln",1,4,17,12,1,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2303",1152,"Bundesliga","2011/2012",2012-03-18,"Kaiserslautern",1,4,13,15,0,0,"L",0,"HomeTeam","2012-03",1,0,0,1
"2304",1152,"Bundesliga","2011/2012",2012-03-18,"Schalke 04",4,1,15,13,0,0,"W",0,"AwayTeam","2012-03",0,1,0,1
"2305",1153,"Bundesliga","2011/2012",2012-03-23,"Wolfsburg",2,1,25,16,4,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2306",1153,"Bundesliga","2011/2012",2012-03-23,"Hamburg",1,2,16,25,2,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2307",1154,"Bundesliga","2011/2012",2012-03-24,"Bayern Munich",2,1,16,15,1,0,"W",0,"HomeTeam","2012-03",1,1,0,1
"2308",1154,"Bundesliga","2011/2012",2012-03-24,"Hannover",1,2,15,16,2,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2309",1155,"Bundesliga","2011/2012",2012-03-24,"Freiburg",2,0,24,17,2,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2310",1155,"Bundesliga","2011/2012",2012-03-24,"Kaiserslautern",0,2,17,24,1,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2311",1156,"Bundesliga","2011/2012",2012-03-24,"Mainz",1,3,13,8,1,0,"L",0,"HomeTeam","2012-03",1,0,0,1
"2312",1156,"Bundesliga","2011/2012",2012-03-24,"Hertha",3,1,8,13,1,0,"W",0,"AwayTeam","2012-03",0,0,0,1
"2313",1157,"Bundesliga","2011/2012",2012-03-24,"M'gladbach",1,2,15,19,3,0,"L",0,"HomeTeam","2012-03",1,0,0,1
"2314",1157,"Bundesliga","2011/2012",2012-03-24,"Hoffenheim",2,1,19,15,3,0,"W",0,"AwayTeam","2012-03",0,0,0,1
"2315",1158,"Bundesliga","2011/2012",2012-03-24,"Schalke 04",2,0,14,11,1,0,"W",0,"HomeTeam","2012-03",1,1,0,1
"2316",1158,"Bundesliga","2011/2012",2012-03-24,"Leverkusen",0,2,11,14,2,0,"L",0,"AwayTeam","2012-03",0,0,0,1
"2317",1159,"Bundesliga","2011/2012",2012-03-24,"Werder Bremen",1,1,19,15,3,0,"D",0,"HomeTeam","2012-03",1,0,0,1
"2318",1159,"Bundesliga","2011/2012",2012-03-24,"Augsburg",1,1,15,19,3,0,"D",0,"AwayTeam","2012-03",0,0,0,1
"2319",1160,"Bundesliga","2011/2012",2012-03-25,"FC Koln",1,6,15,11,1,0,"L",0,"HomeTeam","2012-03",1,0,0,1
"2320",1160,"Bundesliga","2011/2012",2012-03-25,"Dortmund",6,1,11,15,0,0,"W",0,"AwayTeam","2012-03",0,1,0,1
"2321",1161,"Bundesliga","2011/2012",2012-03-25,"Stuttgart",1,0,15,15,2,0,"W",0,"HomeTeam","2012-03",1,0,0,1
"2322",1161,"Bundesliga","2011/2012",2012-03-25,"Nurnberg",0,1,15,15,2,0,"L",0,"AwayTeam","2012-03",0,0,0,1
