"","id_match","league","season","date","team","goals_scored","goals_conceded","fouls_commited","fouls_opponent","yellow_cards","red_cards","result","VAR","status","month","team_status","postVar","treated"
"3784",1892,"Bundesliga 2","2023/2024",2023-09-22,"Hamburg",1,2,15,10,6,0,"L",1,"AwayTeam","2023-09",0,1,1
"3785",1893,"Bundesliga 2","2023/2024",2023-09-23,"Braunschweig",2,2,17,15,2,0,"D",1,"HomeTeam","2023-09",1,1,1
"3786",1893,"Bundesliga 2","2023/2024",2023-09-23,"Nurnberg",2,2,15,17,2,0,"D",1,"AwayTeam","2023-09",0,1,1
"3787",1894,"Bundesliga 2","2023/2024",2023-09-23,"Greuther Furth",4,3,10,12,3,1,"W",1,"HomeTeam","2023-09",1,1,1
"3788",1894,"Bundesliga 2","2023/2024",2023-09-23,"Karlsruhe",3,4,12,10,5,0,"L",1,"AwayTeam","2023-09",0,1,1
"3789",1895,"Bundesliga 2","2023/2024",2023-09-23,"Wehen",0,2,13,17,4,0,"L",1,"HomeTeam","2023-09",1,1,1
"3790",1895,"Bundesliga 2","2023/2024",2023-09-23,"Elversberg",2,0,17,13,4,0,"W",1,"AwayTeam","2023-09",0,1,1
"3791",1896,"Bundesliga 2","2023/2024",2023-09-23,"St Pauli",3,1,3,19,1,0,"W",1,"HomeTeam","2023-09",1,1,1
"3792",1896,"Bundesliga 2","2023/2024",2023-09-23,"Schalke 04",1,3,19,3,4,0,"L",1,"AwayTeam","2023-09",0,1,1
"3793",1897,"Bundesliga 2","2023/2024",2023-09-24,"Fortuna Dusseldorf",1,1,7,10,2,0,"D",1,"HomeTeam","2023-09",1,1,1
"3794",1897,"Bundesliga 2","2023/2024",2023-09-24,"Hannover",1,1,10,7,3,0,"D",1,"AwayTeam","2023-09",0,1,1
"3795",1898,"Bundesliga 2","2023/2024",2023-09-24,"Holstein Kiel",2,3,19,13,4,1,"L",1,"HomeTeam","2023-09",1,1,1
"3796",1898,"Bundesliga 2","2023/2024",2023-09-24,"Hertha",3,2,13,19,3,0,"W",1,"AwayTeam","2023-09",0,1,1
"3797",1899,"Bundesliga 2","2023/2024",2023-09-24,"Kaiserslautern",3,1,9,15,2,0,"W",1,"HomeTeam","2023-09",1,1,1
"3798",1899,"Bundesliga 2","2023/2024",2023-09-24,"Hansa Rostock",1,3,15,9,2,0,"L",1,"AwayTeam","2023-09",0,1,1
"3799",1900,"Bundesliga 2","2023/2024",2023-09-29,"Hamburg",1,0,10,14,3,0,"W",1,"HomeTeam","2023-09",1,1,1
"3800",1900,"Bundesliga 2","2023/2024",2023-09-29,"Fortuna Dusseldorf",0,1,14,10,6,1,"L",1,"AwayTeam","2023-09",0,1,1
"3801",1901,"Bundesliga 2","2023/2024",2023-09-29,"Paderborn",3,1,10,9,1,0,"W",1,"HomeTeam","2023-09",1,1,1
"3802",1901,"Bundesliga 2","2023/2024",2023-09-29,"Schalke 04",1,3,9,10,3,0,"L",1,"AwayTeam","2023-09",0,1,1
"3803",1902,"Bundesliga 2","2023/2024",2023-09-30,"Hannover",2,0,13,15,0,0,"W",1,"HomeTeam","2023-09",1,1,1
"3804",1902,"Bundesliga 2","2023/2024",2023-09-30,"Wehen",0,2,15,13,2,0,"L",1,"AwayTeam","2023-09",0,1,1
"3805",1903,"Bundesliga 2","2023/2024",2023-09-30,"Hansa Rostock",1,0,20,10,3,0,"W",1,"HomeTeam","2023-09",1,1,1
"3806",1903,"Bundesliga 2","2023/2024",2023-09-30,"Braunschweig",0,1,10,20,1,0,"L",1,"AwayTeam","2023-09",0,1,1
"3807",1904,"Bundesliga 2","2023/2024",2023-09-30,"Karlsruhe",0,2,4,16,0,0,"L",1,"HomeTeam","2023-09",1,1,1
"3808",1904,"Bundesliga 2","2023/2024",2023-09-30,"Holstein Kiel",2,0,16,4,4,0,"W",1,"AwayTeam","2023-09",0,1,1
"3809",1905,"Bundesliga 2","2023/2024",2023-09-30,"Hertha",1,2,11,5,2,0,"L",1,"HomeTeam","2023-09",1,1,1
"3810",1905,"Bundesliga 2","2023/2024",2023-09-30,"St Pauli",2,1,5,11,0,0,"W",1,"AwayTeam","2023-09",0,1,1
"3811",1906,"Bundesliga 2","2023/2024",2023-10-01,"Elversberg",1,1,13,19,1,0,"D",1,"HomeTeam","2023-10",1,1,1
"3812",1906,"Bundesliga 2","2023/2024",2023-10-01,"Greuther Furth",1,1,19,13,1,0,"D",1,"AwayTeam","2023-10",0,1,1
"3813",1907,"Bundesliga 2","2023/2024",2023-10-01,"Nurnberg",1,0,14,21,6,0,"W",1,"HomeTeam","2023-10",1,1,1
"3814",1907,"Bundesliga 2","2023/2024",2023-10-01,"Magdeburg",0,1,21,14,5,0,"L",1,"AwayTeam","2023-10",0,1,1
"3815",1908,"Bundesliga 2","2023/2024",2023-10-01,"Osnabruck",2,2,15,13,4,0,"D",1,"HomeTeam","2023-10",1,1,1
"3816",1908,"Bundesliga 2","2023/2024",2023-10-01,"Kaiserslautern",2,2,13,15,3,0,"D",1,"AwayTeam","2023-10",0,1,1
"3817",1909,"Bundesliga 2","2023/2024",2023-10-06,"Fortuna Dusseldorf",1,1,13,11,5,0,"D",1,"HomeTeam","2023-10",1,1,1
"3818",1909,"Bundesliga 2","2023/2024",2023-10-06,"Osnabruck",1,1,11,13,3,0,"D",1,"AwayTeam","2023-10",0,1,1
"3819",1910,"Bundesliga 2","2023/2024",2023-10-06,"Kaiserslautern",3,1,13,17,4,0,"W",1,"HomeTeam","2023-10",1,1,1
"3820",1910,"Bundesliga 2","2023/2024",2023-10-06,"Hannover",1,3,17,13,2,1,"L",1,"AwayTeam","2023-10",0,1,1
"3821",1911,"Bundesliga 2","2023/2024",2023-10-07,"Greuther Furth",1,0,11,16,1,0,"W",1,"HomeTeam","2023-10",1,1,1
"3822",1911,"Bundesliga 2","2023/2024",2023-10-07,"Hansa Rostock",0,1,16,11,7,0,"L",1,"AwayTeam","2023-10",0,1,1
"3823",1912,"Bundesliga 2","2023/2024",2023-10-07,"Magdeburg",1,1,4,12,3,0,"D",1,"HomeTeam","2023-10",1,1,1
"3824",1912,"Bundesliga 2","2023/2024",2023-10-07,"Karlsruhe",1,1,12,4,2,0,"D",1,"AwayTeam","2023-10",0,1,1
"3825",1913,"Bundesliga 2","2023/2024",2023-10-07,"Wehen",1,1,11,3,2,0,"D",1,"HomeTeam","2023-10",1,1,1
"3826",1913,"Bundesliga 2","2023/2024",2023-10-07,"Hamburg",1,1,3,11,2,0,"D",1,"AwayTeam","2023-10",0,1,1
"3827",1914,"Bundesliga 2","2023/2024",2023-10-07,"St Pauli",5,1,7,11,4,0,"W",1,"HomeTeam","2023-10",1,1,1
"3828",1914,"Bundesliga 2","2023/2024",2023-10-07,"Nurnberg",1,5,11,7,1,0,"L",1,"AwayTeam","2023-10",0,1,1
"3829",1915,"Bundesliga 2","2023/2024",2023-10-08,"Braunschweig",1,3,9,9,3,0,"L",1,"HomeTeam","2023-10",1,1,1
"3830",1915,"Bundesliga 2","2023/2024",2023-10-08,"Paderborn",3,1,9,9,0,0,"W",1,"AwayTeam","2023-10",0,1,1
"3831",1916,"Bundesliga 2","2023/2024",2023-10-08,"Holstein Kiel",1,1,13,16,1,0,"D",1,"HomeTeam","2023-10",1,1,1
"3832",1916,"Bundesliga 2","2023/2024",2023-10-08,"Elversberg",1,1,16,13,1,0,"D",1,"AwayTeam","2023-10",0,1,1
"3833",1917,"Bundesliga 2","2023/2024",2023-10-08,"Schalke 04",1,2,15,14,2,1,"L",1,"HomeTeam","2023-10",1,1,1
"3834",1917,"Bundesliga 2","2023/2024",2023-10-08,"Hertha",2,1,14,15,3,0,"W",1,"AwayTeam","2023-10",0,1,1
"3835",1918,"Bundesliga 2","2023/2024",2023-10-20,"Elversberg",3,0,12,9,0,0,"W",1,"HomeTeam","2023-10",1,1,1
"3836",1918,"Bundesliga 2","2023/2024",2023-10-20,"Braunschweig",0,3,9,12,1,0,"L",1,"AwayTeam","2023-10",0,1,1
"3837",1919,"Bundesliga 2","2023/2024",2023-10-20,"Hannover",2,1,9,14,2,0,"W",1,"HomeTeam","2023-10",1,1,1
"3838",1919,"Bundesliga 2","2023/2024",2023-10-20,"Magdeburg",1,2,14,9,3,0,"L",1,"AwayTeam","2023-10",0,1,1
"3839",1920,"Bundesliga 2","2023/2024",2023-10-21,"Hamburg",2,0,12,12,2,0,"W",1,"HomeTeam","2023-10",1,1,1
"3840",1920,"Bundesliga 2","2023/2024",2023-10-21,"Greuther Furth",0,2,12,12,4,0,"L",1,"AwayTeam","2023-10",0,1,1
"3841",1921,"Bundesliga 2","2023/2024",2023-10-21,"Osnabruck",0,2,14,17,3,0,"L",1,"HomeTeam","2023-10",1,1,1
"3842",1921,"Bundesliga 2","2023/2024",2023-10-21,"Wehen",2,0,17,14,1,0,"W",1,"AwayTeam","2023-10",0,1,1
"3843",1922,"Bundesliga 2","2023/2024",2023-10-21,"Paderborn",2,2,7,11,0,0,"D",1,"HomeTeam","2023-10",1,1,1
"3844",1922,"Bundesliga 2","2023/2024",2023-10-21,"St Pauli",2,2,11,7,1,0,"D",1,"AwayTeam","2023-10",0,1,1
"3845",1923,"Bundesliga 2","2023/2024",2023-10-21,"Fortuna Dusseldorf",4,3,12,8,4,0,"W",1,"HomeTeam","2023-10",1,1,1
"3846",1923,"Bundesliga 2","2023/2024",2023-10-21,"Kaiserslautern",3,4,8,12,1,0,"L",1,"AwayTeam","2023-10",0,1,1
"3847",1924,"Bundesliga 2","2023/2024",2023-10-22,"Hansa Rostock",1,3,13,14,1,0,"L",1,"HomeTeam","2023-10",1,1,1
"3848",1924,"Bundesliga 2","2023/2024",2023-10-22,"Holstein Kiel",3,1,14,13,4,1,"W",1,"AwayTeam","2023-10",0,1,1
"3849",1925,"Bundesliga 2","2023/2024",2023-10-22,"Karlsruhe",3,0,13,13,1,0,"W",1,"HomeTeam","2023-10",1,1,1
"3850",1925,"Bundesliga 2","2023/2024",2023-10-22,"Schalke 04",0,3,13,13,1,0,"L",1,"AwayTeam","2023-10",0,1,1
"3851",1926,"Bundesliga 2","2023/2024",2023-10-22,"Nurnberg",3,1,13,11,3,1,"W",1,"HomeTeam","2023-10",1,1,1
"3852",1926,"Bundesliga 2","2023/2024",2023-10-22,"Hertha",1,3,11,13,2,1,"L",1,"AwayTeam","2023-10",0,1,1
"3853",1927,"Bundesliga 2","2023/2024",2023-10-27,"Braunschweig",1,4,12,6,2,0,"L",1,"HomeTeam","2023-10",1,1,1
"3854",1927,"Bundesliga 2","2023/2024",2023-10-27,"Fortuna Dusseldorf",4,1,6,12,1,0,"W",1,"AwayTeam","2023-10",0,1,1
"3855",1928,"Bundesliga 2","2023/2024",2023-10-27,"Greuther Furth",4,0,15,15,0,0,"W",1,"HomeTeam","2023-10",1,1,1
"3856",1928,"Bundesliga 2","2023/2024",2023-10-27,"Osnabruck",0,4,15,15,3,0,"L",1,"AwayTeam","2023-10",0,1,1
"3857",1929,"Bundesliga 2","2023/2024",2023-10-28,"Hertha",3,1,13,14,5,1,"W",1,"HomeTeam","2023-10",1,1,1
"3858",1929,"Bundesliga 2","2023/2024",2023-10-28,"Paderborn",1,3,14,13,1,0,"L",1,"AwayTeam","2023-10",0,1,1
"3859",1930,"Bundesliga 2","2023/2024",2023-10-28,"Schalke 04",3,2,15,15,4,0,"W",1,"HomeTeam","2023-10",1,1,1
"3860",1930,"Bundesliga 2","2023/2024",2023-10-28,"Hannover",2,3,15,15,1,0,"L",1,"AwayTeam","2023-10",0,1,1
"3861",1931,"Bundesliga 2","2023/2024",2023-10-28,"St Pauli",2,1,10,10,1,0,"W",1,"HomeTeam","2023-10",1,1,1
"3862",1931,"Bundesliga 2","2023/2024",2023-10-28,"Karlsruhe",1,2,10,10,2,0,"L",1,"AwayTeam","2023-10",0,1,1
"3863",1932,"Bundesliga 2","2023/2024",2023-10-28,"Kaiserslautern",3,3,8,15,1,0,"D",1,"HomeTeam","2023-10",1,1,1
"3864",1932,"Bundesliga 2","2023/2024",2023-10-28,"Hamburg",3,3,15,8,4,0,"D",1,"AwayTeam","2023-10",0,1,1
"3865",1933,"Bundesliga 2","2023/2024",2023-10-29,"Holstein Kiel",0,2,12,8,2,0,"L",1,"HomeTeam","2023-10",1,1,1
"3866",1933,"Bundesliga 2","2023/2024",2023-10-29,"Nurnberg",2,0,8,12,4,0,"W",1,"AwayTeam","2023-10",0,1,1
"3867",1934,"Bundesliga 2","2023/2024",2023-10-29,"Magdeburg",1,2,12,14,2,0,"L",1,"HomeTeam","2023-10",1,1,1
"3868",1934,"Bundesliga 2","2023/2024",2023-10-29,"Elversberg",2,1,14,12,2,0,"W",1,"AwayTeam","2023-10",0,1,1
"3869",1935,"Bundesliga 2","2023/2024",2023-10-29,"Wehen",1,0,7,9,1,0,"W",1,"HomeTeam","2023-10",1,1,1
"3870",1935,"Bundesliga 2","2023/2024",2023-10-29,"Hansa Rostock",0,1,9,7,0,0,"L",1,"AwayTeam","2023-10",0,1,1
"3871",1936,"Bundesliga 2","2023/2024",2023-11-03,"Elversberg",0,2,10,7,2,0,"L",1,"HomeTeam","2023-11",1,1,1
"3872",1936,"Bundesliga 2","2023/2024",2023-11-03,"St Pauli",2,0,7,10,1,0,"W",1,"AwayTeam","2023-11",0,1,1
"3873",1937,"Bundesliga 2","2023/2024",2023-11-03,"Fortuna Dusseldorf",1,3,14,6,4,0,"L",1,"HomeTeam","2023-11",1,1,1
"3874",1937,"Bundesliga 2","2023/2024",2023-11-03,"Wehen",3,1,6,14,5,0,"W",1,"AwayTeam","2023-11",0,1,1
"3875",1938,"Bundesliga 2","2023/2024",2023-11-04,"Kaiserslautern",0,2,8,13,3,1,"L",1,"HomeTeam","2023-11",1,1,1
"3876",1938,"Bundesliga 2","2023/2024",2023-11-04,"Greuther Furth",2,0,13,8,2,0,"W",1,"AwayTeam","2023-11",0,1,1
"3877",1939,"Bundesliga 2","2023/2024",2023-11-04,"Nurnberg",1,2,9,18,4,0,"L",1,"HomeTeam","2023-11",1,1,1
"3878",1939,"Bundesliga 2","2023/2024",2023-11-04,"Schalke 04",2,1,18,9,2,0,"W",1,"AwayTeam","2023-11",0,1,1
"3879",1940,"Bundesliga 2","2023/2024",2023-11-04,"Osnabruck",1,1,19,15,1,0,"D",1,"HomeTeam","2023-11",1,1,1
"3880",1940,"Bundesliga 2","2023/2024",2023-11-04,"Holstein Kiel",1,1,15,19,3,0,"D",1,"AwayTeam","2023-11",0,1,1
"3881",1941,"Bundesliga 2","2023/2024",2023-11-04,"Hamburg",2,0,18,10,1,0,"W",1,"HomeTeam","2023-11",1,1,1
"3882",1941,"Bundesliga 2","2023/2024",2023-11-04,"Magdeburg",0,2,10,18,2,1,"L",1,"AwayTeam","2023-11",0,1,1
"3883",1942,"Bundesliga 2","2023/2024",2023-11-05,"Hannover",2,0,10,13,2,0,"W",1,"HomeTeam","2023-11",1,1,1
"3884",1942,"Bundesliga 2","2023/2024",2023-11-05,"Braunschweig",0,2,13,10,7,1,"L",1,"AwayTeam","2023-11",0,1,1
"3885",1943,"Bundesliga 2","2023/2024",2023-11-05,"Hansa Rostock",0,0,17,11,2,0,"D",1,"HomeTeam","2023-11",1,1,1
"3886",1943,"Bundesliga 2","2023/2024",2023-11-05,"Hertha",0,0,11,17,2,0,"D",1,"AwayTeam","2023-11",0,1,1
"3887",1944,"Bundesliga 2","2023/2024",2023-11-05,"Karlsruhe",0,3,10,10,4,0,"L",1,"HomeTeam","2023-11",1,1,1
"3888",1944,"Bundesliga 2","2023/2024",2023-11-05,"Paderborn",3,0,10,10,1,0,"W",1,"AwayTeam","2023-11",0,1,1
"3889",1945,"Bundesliga 2","2023/2024",2023-11-10,"Schalke 04",1,2,11,11,3,0,"L",1,"HomeTeam","2023-11",1,1,1
"3890",1945,"Bundesliga 2","2023/2024",2023-11-10,"Elversberg",2,1,11,11,2,0,"W",1,"AwayTeam","2023-11",0,1,1
"3891",1946,"Bundesliga 2","2023/2024",2023-11-10,"St Pauli",0,0,12,15,2,0,"D",1,"HomeTeam","2023-11",1,1,1
"3892",1946,"Bundesliga 2","2023/2024",2023-11-10,"Hannover",0,0,15,12,4,0,"D",1,"AwayTeam","2023-11",0,1,1
"3893",1947,"Bundesliga 2","2023/2024",2023-11-11,"Braunschweig",3,2,18,12,3,0,"W",1,"HomeTeam","2023-11",1,1,1
"3894",1947,"Bundesliga 2","2023/2024",2023-11-11,"Osnabruck",2,3,12,18,5,1,"L",1,"AwayTeam","2023-11",0,1,1
"3895",1948,"Bundesliga 2","2023/2024",2023-11-11,"Holstein Kiel",4,2,13,13,2,0,"W",1,"HomeTeam","2023-11",1,1,1
"3896",1948,"Bundesliga 2","2023/2024",2023-11-11,"Hamburg",2,4,13,13,2,0,"L",1,"AwayTeam","2023-11",0,1,1
"3897",1949,"Bundesliga 2","2023/2024",2023-11-11,"Paderborn",1,3,17,8,2,0,"L",1,"HomeTeam","2023-11",1,1,1
"3898",1949,"Bundesliga 2","2023/2024",2023-11-11,"Nurnberg",3,1,8,17,1,1,"W",1,"AwayTeam","2023-11",0,1,1
"3899",1950,"Bundesliga 2","2023/2024",2023-11-11,"Hertha",2,2,17,13,0,0,"D",1,"HomeTeam","2023-11",1,1,1
"3900",1950,"Bundesliga 2","2023/2024",2023-11-11,"Karlsruhe",2,2,13,17,2,0,"D",1,"AwayTeam","2023-11",0,1,1
"3901",1951,"Bundesliga 2","2023/2024",2023-11-12,"Greuther Furth",1,0,16,13,4,0,"W",1,"HomeTeam","2023-11",1,1,1
"3902",1951,"Bundesliga 2","2023/2024",2023-11-12,"Fortuna Dusseldorf",0,1,13,16,3,0,"L",1,"AwayTeam","2023-11",0,1,1
"3903",1952,"Bundesliga 2","2023/2024",2023-11-12,"Magdeburg",1,2,6,15,3,0,"L",1,"HomeTeam","2023-11",1,1,1
"3904",1952,"Bundesliga 2","2023/2024",2023-11-12,"Hansa Rostock",2,1,15,6,2,0,"W",1,"AwayTeam","2023-11",0,1,1
"3905",1953,"Bundesliga 2","2023/2024",2023-11-12,"Wehen",2,1,16,14,0,0,"W",1,"HomeTeam","2023-11",1,1,1
"3906",1953,"Bundesliga 2","2023/2024",2023-11-12,"Kaiserslautern",1,2,14,16,2,0,"L",1,"AwayTeam","2023-11",0,1,1
"3907",1954,"Bundesliga 2","2023/2024",2023-11-24,"Hamburg",2,1,11,10,1,0,"W",1,"HomeTeam","2023-11",1,1,1
"3908",1954,"Bundesliga 2","2023/2024",2023-11-24,"Braunschweig",1,2,10,11,2,0,"L",1,"AwayTeam","2023-11",0,1,1
"3909",1955,"Bundesliga 2","2023/2024",2023-11-24,"Hannover",2,2,10,16,0,0,"D",1,"HomeTeam","2023-11",1,1,1
"3910",1955,"Bundesliga 2","2023/2024",2023-11-24,"Hertha",2,2,16,10,1,0,"D",1,"AwayTeam","2023-11",0,1,1
"3911",1956,"Bundesliga 2","2023/2024",2023-11-25,"Elversberg",4,1,10,13,2,0,"W",1,"HomeTeam","2023-11",1,1,1
"3912",1956,"Bundesliga 2","2023/2024",2023-11-25,"Paderborn",1,4,13,10,3,0,"L",1,"AwayTeam","2023-11",0,1,1
"3913",1957,"Bundesliga 2","2023/2024",2023-11-25,"Hansa Rostock",2,3,19,10,2,0,"L",1,"HomeTeam","2023-11",1,1,1
"3914",1957,"Bundesliga 2","2023/2024",2023-11-25,"St Pauli",3,2,10,19,1,0,"W",1,"AwayTeam","2023-11",0,1,1
"3915",1958,"Bundesliga 2","2023/2024",2023-11-25,"Osnabruck",0,2,10,13,2,0,"L",1,"HomeTeam","2023-11",1,1,1
"3916",1958,"Bundesliga 2","2023/2024",2023-11-25,"Magdeburg",2,0,13,10,2,0,"W",1,"AwayTeam","2023-11",0,1,1
"3917",1959,"Bundesliga 2","2023/2024",2023-11-25,"Fortuna Dusseldorf",5,3,8,9,1,0,"W",1,"HomeTeam","2023-11",1,1,1
"3918",1959,"Bundesliga 2","2023/2024",2023-11-25,"Schalke 04",3,5,9,8,2,0,"L",1,"AwayTeam","2023-11",0,1,1
"3919",1960,"Bundesliga 2","2023/2024",2023-11-26,"Greuther Furth",2,0,7,18,3,0,"W",1,"HomeTeam","2023-11",1,1,1
"3920",1960,"Bundesliga 2","2023/2024",2023-11-26,"Wehen",0,2,18,7,5,0,"L",1,"AwayTeam","2023-11",0,1,1
"3921",1961,"Bundesliga 2","2023/2024",2023-11-26,"Kaiserslautern",0,3,9,11,1,0,"L",1,"HomeTeam","2023-11",1,1,1
"3922",1961,"Bundesliga 2","2023/2024",2023-11-26,"Holstein Kiel",3,0,11,9,1,0,"W",1,"AwayTeam","2023-11",0,1,1
"3923",1962,"Bundesliga 2","2023/2024",2023-11-26,"Karlsruhe",4,1,10,9,2,0,"W",1,"HomeTeam","2023-11",1,1,1
"3924",1962,"Bundesliga 2","2023/2024",2023-11-26,"Nurnberg",1,4,9,10,3,0,"L",1,"AwayTeam","2023-11",0,1,1
"3925",1963,"Bundesliga 2","2023/2024",2023-12-01,"Schalke 04",4,0,15,11,2,0,"W",1,"HomeTeam","2023-12",1,1,1
"3926",1963,"Bundesliga 2","2023/2024",2023-12-01,"Osnabruck",0,4,11,15,2,0,"L",1,"AwayTeam","2023-12",0,1,1
"3927",1964,"Bundesliga 2","2023/2024",2023-12-01,"St Pauli",2,2,5,13,1,0,"D",1,"HomeTeam","2023-12",1,1,1
"3928",1964,"Bundesliga 2","2023/2024",2023-12-01,"Hamburg",2,2,13,5,3,0,"D",1,"AwayTeam","2023-12",0,1,1
"3929",1965,"Bundesliga 2","2023/2024",2023-12-02,"Braunschweig",0,1,7,16,4,0,"L",1,"HomeTeam","2023-12",1,1,1
"3930",1965,"Bundesliga 2","2023/2024",2023-12-02,"Greuther Furth",1,0,16,7,3,0,"W",1,"AwayTeam","2023-12",0,1,1
"3931",1966,"Bundesliga 2","2023/2024",2023-12-02,"Holstein Kiel",3,2,7,10,1,0,"W",1,"HomeTeam","2023-12",1,1,1
"3932",1966,"Bundesliga 2","2023/2024",2023-12-02,"Wehen",2,3,10,7,2,0,"L",1,"AwayTeam","2023-12",0,1,1
"3933",1967,"Bundesliga 2","2023/2024",2023-12-02,"Nurnberg",0,5,10,6,2,0,"L",1,"HomeTeam","2023-12",1,1,1
"3934",1967,"Bundesliga 2","2023/2024",2023-12-02,"Fortuna Dusseldorf",5,0,6,10,3,0,"W",1,"AwayTeam","2023-12",0,1,1
"3935",1968,"Bundesliga 2","2023/2024",2023-12-02,"Magdeburg",4,1,9,14,3,0,"W",1,"HomeTeam","2023-12",1,1,1
"3936",1968,"Bundesliga 2","2023/2024",2023-12-02,"Kaiserslautern",1,4,14,9,1,0,"L",1,"AwayTeam","2023-12",0,1,1
"3937",1969,"Bundesliga 2","2023/2024",2023-12-03,"Hertha",5,1,7,8,0,0,"W",1,"HomeTeam","2023-12",1,1,1
"3938",1969,"Bundesliga 2","2023/2024",2023-12-03,"Elversberg",1,5,8,7,2,0,"L",1,"AwayTeam","2023-12",0,1,1
"3939",1970,"Bundesliga 2","2023/2024",2023-12-03,"Karlsruhe",2,2,6,11,2,0,"D",1,"HomeTeam","2023-12",1,1,1
"3940",1970,"Bundesliga 2","2023/2024",2023-12-03,"Hansa Rostock",2,2,11,6,1,0,"D",1,"AwayTeam","2023-12",0,1,1
"3941",1971,"Bundesliga 2","2023/2024",2023-12-03,"Paderborn",1,0,18,13,1,0,"W",1,"HomeTeam","2023-12",1,1,1
"3942",1971,"Bundesliga 2","2023/2024",2023-12-03,"Hannover",0,1,13,18,2,1,"L",1,"AwayTeam","2023-12",0,1,1
"3943",1972,"Bundesliga 2","2023/2024",2023-12-08,"Hannover",2,2,10,13,1,0,"D",1,"HomeTeam","2023-12",1,1,1
"3944",1972,"Bundesliga 2","2023/2024",2023-12-08,"Karlsruhe",2,2,13,10,0,0,"D",1,"AwayTeam","2023-12",0,1,1
"3945",1973,"Bundesliga 2","2023/2024",2023-12-08,"Wehen",1,3,10,7,2,0,"L",1,"HomeTeam","2023-12",1,1,1
"3946",1973,"Bundesliga 2","2023/2024",2023-12-08,"Braunschweig",3,1,7,10,1,0,"W",1,"AwayTeam","2023-12",0,1,1
"3947",1974,"Bundesliga 2","2023/2024",2023-12-09,"Greuther Furth",1,1,20,17,1,0,"D",1,"HomeTeam","2023-12",1,1,1
"3948",1974,"Bundesliga 2","2023/2024",2023-12-09,"Magdeburg",1,1,17,20,4,0,"D",1,"AwayTeam","2023-12",0,1,1
"3949",1975,"Bundesliga 2","2023/2024",2023-12-09,"Hamburg",1,2,16,8,2,1,"L",1,"HomeTeam","2023-12",1,1,1
"3950",1975,"Bundesliga 2","2023/2024",2023-12-09,"Paderborn",2,1,8,16,1,1,"W",1,"AwayTeam","2023-12",0,1,1
"3951",1976,"Bundesliga 2","2023/2024",2023-12-09,"Kaiserslautern",1,2,8,21,1,1,"L",1,"HomeTeam","2023-12",1,1,1
"3952",1976,"Bundesliga 2","2023/2024",2023-12-09,"Hertha",2,1,21,8,3,0,"W",1,"AwayTeam","2023-12",0,1,1
"3953",1977,"Bundesliga 2","2023/2024",2023-12-09,"Osnabruck",1,1,11,10,4,1,"D",1,"HomeTeam","2023-12",1,1,1
"3954",1977,"Bundesliga 2","2023/2024",2023-12-09,"St Pauli",1,1,10,11,0,0,"D",1,"AwayTeam","2023-12",0,1,1
"3955",1978,"Bundesliga 2","2023/2024",2023-12-10,"Elversberg",0,1,11,13,3,0,"L",1,"HomeTeam","2023-12",1,1,1
"3956",1978,"Bundesliga 2","2023/2024",2023-12-10,"Nurnberg",1,0,13,11,4,0,"W",1,"AwayTeam","2023-12",0,1,1
"3957",1979,"Bundesliga 2","2023/2024",2023-12-10,"Fortuna Dusseldorf",0,1,11,10,2,0,"L",1,"HomeTeam","2023-12",1,1,1
"3958",1979,"Bundesliga 2","2023/2024",2023-12-10,"Holstein Kiel",1,0,10,11,0,0,"W",1,"AwayTeam","2023-12",0,1,1
"3959",1980,"Bundesliga 2","2023/2024",2023-12-10,"Hansa Rostock",0,2,16,13,1,1,"L",1,"HomeTeam","2023-12",1,1,1
"3960",1980,"Bundesliga 2","2023/2024",2023-12-10,"Schalke 04",2,0,13,16,2,0,"W",1,"AwayTeam","2023-12",0,1,1
"3961",1981,"Bundesliga 2","2023/2024",2023-12-15,"Paderborn",3,0,7,13,4,0,"W",1,"HomeTeam","2023-12",1,1,1
"3962",1981,"Bundesliga 2","2023/2024",2023-12-15,"Hansa Rostock",0,3,13,7,3,1,"L",1,"AwayTeam","2023-12",0,1,1
"3963",1982,"Bundesliga 2","2023/2024",2023-12-15,"Schalke 04",2,2,14,14,4,1,"D",1,"HomeTeam","2023-12",1,1,1
"3964",1982,"Bundesliga 2","2023/2024",2023-12-15,"Greuther Furth",2,2,14,14,1,0,"D",1,"AwayTeam","2023-12",0,1,1
"3965",1983,"Bundesliga 2","2023/2024",2023-12-16,"Hertha",0,0,18,16,3,1,"D",1,"HomeTeam","2023-12",1,1,1
"3966",1983,"Bundesliga 2","2023/2024",2023-12-16,"Osnabruck",0,0,16,18,3,0,"D",1,"AwayTeam","2023-12",0,1,1
"3967",1984,"Bundesliga 2","2023/2024",2023-12-16,"Magdeburg",2,3,9,17,2,0,"L",1,"HomeTeam","2023-12",1,1,1
"3968",1984,"Bundesliga 2","2023/2024",2023-12-16,"Fortuna Dusseldorf",3,2,17,9,3,0,"W",1,"AwayTeam","2023-12",0,1,1
"3969",1985,"Bundesliga 2","2023/2024",2023-12-16,"Nurnberg",0,2,9,18,1,0,"L",1,"HomeTeam","2023-12",1,1,1
"3970",1985,"Bundesliga 2","2023/2024",2023-12-16,"Hamburg",2,0,18,9,5,0,"W",1,"AwayTeam","2023-12",0,1,1
